source,track_uri,track_name,artist_name,artist_popularity,artist_genres,album,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
playlist,spotify:track:2VEsmoek0sol9MnJFyoG9e,Burnin' Up,Jonas Brothers,73,"['boy band', 'pop']",A Little Bit Longer,63,0.667,0.954,2,-3.462,1,0.0817,0.0296,0,0.331,0.807,114.03,audio_features,2VEsmoek0sol9MnJFyoG9e,spotify:track:2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/tracks/2VEsmoek0sol9MnJFyoG9e,https://api.spotify.com/v1/audio-analysis/2VEsmoek0sol9MnJFyoG9e,175093,4
playlist,spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,Boyfriend,Big Time Rush,63,"['boy band', 'pop', 'post-teen pop']",BTR,54,0.614,0.857,1,-4.171,0,0.111,0.0987,0,0.177,0.677,164.146,audio_features,1rKBOL9kJfX1Y4C3QaOvRH,spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,https://api.spotify.com/v1/tracks/1rKBOL9kJfX1Y4C3QaOvRH,https://api.spotify.com/v1/audio-analysis/1rKBOL9kJfX1Y4C3QaOvRH,201040,4
playlist,spotify:track:3OQ09T5WP8I38aCQ4S2ZwE,Play My Music,Jonas Brothers,73,"['boy band', 'pop']",THE BEGINNING,49,0.473,0.867,2,-3.529,1,0.0838,0.000653,0,0.212,0.804,177.963,audio_features,3OQ09T5WP8I38aCQ4S2ZwE,spotify:track:3OQ09T5WP8I38aCQ4S2ZwE,https://api.spotify.com/v1/tracks/3OQ09T5WP8I38aCQ4S2ZwE,https://api.spotify.com/v1/audio-analysis/3OQ09T5WP8I38aCQ4S2ZwE,197507,4
playlist,spotify:track:6L4PjBaEjTxI0sOBGq8OQg,Halfway There,Big Time Rush,63,"['boy band', 'pop', 'post-teen pop']",BTR,39,0.541,0.91,8,-4.725,1,0.052,0.000927,0,0.146,0.351,143.022,audio_features,6L4PjBaEjTxI0sOBGq8OQg,spotify:track:6L4PjBaEjTxI0sOBGq8OQg,https://api.spotify.com/v1/tracks/6L4PjBaEjTxI0sOBGq8OQg,https://api.spotify.com/v1/audio-analysis/6L4PjBaEjTxI0sOBGq8OQg,212813,4
playlist,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,Love On Top,Beyoncé,86,"['pop', 'r&b']",4,68,0.652,0.749,0,-5.248,1,0.0886,0.0848,0,0.604,0.651,94.103,audio_features,1z6WtY7X4HQJvzxC4UgkSf,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf,https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf,267413,4
playlist,spotify:track:7LP4Es66zdY7CyjepqmvAg,Down,Jay Sean,64,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",All Or Nothing,0,0.657,0.695,2,-4.493,1,0.0321,0.0108,0,0.0822,0.683,65.997,audio_features,7LP4Es66zdY7CyjepqmvAg,spotify:track:7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,212107,4
playlist,spotify:track:1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,58,"['dance pop', 'pop', 'post-teen pop']",Beautiful Soul,65,0.66,0.666,9,-4.342,1,0.0472,0.0759,0,0.0268,0.933,89.975,audio_features,1HwpWwa6bnqqRhK8agG4RS,spotify:track:1HwpWwa6bnqqRhK8agG4RS,https://api.spotify.com/v1/tracks/1HwpWwa6bnqqRhK8agG4RS,https://api.spotify.com/v1/audio-analysis/1HwpWwa6bnqqRhK8agG4RS,214227,4
playlist,spotify:track:69ghzc538EQSVon2Gm3wrr,One Less Lonely Girl,Justin Bieber,87,"['canadian pop', 'pop']",My World,62,0.555,0.75,4,-4.424,1,0.204,0.159,0,0.274,0.726,86.84,audio_features,69ghzc538EQSVon2Gm3wrr,spotify:track:69ghzc538EQSVon2Gm3wrr,https://api.spotify.com/v1/tracks/69ghzc538EQSVon2Gm3wrr,https://api.spotify.com/v1/audio-analysis/69ghzc538EQSVon2Gm3wrr,229107,4
playlist,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,Love,Keyshia Cole,67,"['hip pop', 'r&b', 'urban contemporary']",The Way It Is,76,0.688,0.518,5,-4.285,1,0.0283,0.0642,0,0.1,0.314,116.714,audio_features,0W4NhJhcqKCqEP2GIpDCDq,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,255333,4
playlist,spotify:track:3ZS6nAQHjvHezX2ncHma2s,All Tinted,Wolftyla,50,['trap queen'],All Tinted,0,0.828,0.323,8,-11.44,0,0.0621,0.231,0.000212,0.11,0.272,97.037,audio_features,3ZS6nAQHjvHezX2ncHma2s,spotify:track:3ZS6nAQHjvHezX2ncHma2s,https://api.spotify.com/v1/tracks/3ZS6nAQHjvHezX2ncHma2s,https://api.spotify.com/v1/audio-analysis/3ZS6nAQHjvHezX2ncHma2s,197953,4
playlist,spotify:track:3ucRKbRlikYHyoI17gfR0c,All Me (feat. Keyshia Cole),Kehlani,73,"['pop', 'r&b', 'rap']",All Me (feat. Keyshia Cole),49,0.42,0.731,3,-2.657,0,0.0548,0.233,0,0.196,0.588,95.575,audio_features,3ucRKbRlikYHyoI17gfR0c,spotify:track:3ucRKbRlikYHyoI17gfR0c,https://api.spotify.com/v1/tracks/3ucRKbRlikYHyoI17gfR0c,https://api.spotify.com/v1/audio-analysis/3ucRKbRlikYHyoI17gfR0c,178348,4
playlist,spotify:track:0RCy61mHkFSXbzYXOfxTz8,CRZY,Kehlani,73,"['pop', 'r&b', 'rap']",SweetSexySavage (Deluxe),16,0.819,0.706,6,-7.292,1,0.296,0.207,8.32E-05,0.158,0.667,130.022,audio_features,0RCy61mHkFSXbzYXOfxTz8,spotify:track:0RCy61mHkFSXbzYXOfxTz8,https://api.spotify.com/v1/tracks/0RCy61mHkFSXbzYXOfxTz8,https://api.spotify.com/v1/audio-analysis/0RCy61mHkFSXbzYXOfxTz8,191720,4
playlist,spotify:track:2veb4qbYhmsEBSncX7Er3o,Distraction,Kehlani,73,"['pop', 'r&b', 'rap']",SweetSexySavage (Deluxe),24,0.656,0.691,0,-6.272,0,0.0481,0.0262,0,0.294,0.391,120.941,audio_features,2veb4qbYhmsEBSncX7Er3o,spotify:track:2veb4qbYhmsEBSncX7Er3o,https://api.spotify.com/v1/tracks/2veb4qbYhmsEBSncX7Er3o,https://api.spotify.com/v1/audio-analysis/2veb4qbYhmsEBSncX7Er3o,235693,4
playlist,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,One Direction,83,"['boy band', 'pop', 'post-teen pop', 'talent show']",Midnight Memories (Deluxe),70,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,200107,4
playlist,spotify:track:7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,69,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",The Writing's On The Wall,73,0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4
playlist,spotify:track:4CvV6VfT6taArl6ZnO85qK,Options,thủy,58,"['bedroom r&b', 'chill r&b']",Options,21,0.762,0.472,6,-7.352,1,0.0431,0.00276,6.97E-05,0.107,0.412,92.45,audio_features,4CvV6VfT6taArl6ZnO85qK,spotify:track:4CvV6VfT6taArl6ZnO85qK,https://api.spotify.com/v1/tracks/4CvV6VfT6taArl6ZnO85qK,https://api.spotify.com/v1/audio-analysis/4CvV6VfT6taArl6ZnO85qK,124541,4
playlist,spotify:track:30RMjtF42cgZry3oJ8D38T,Clouds,Rocco,55,['bedroom r&b'],Clouds,36,0.763,0.469,2,-15.373,1,0.0497,0.00254,0.000555,0.289,0.947,122.007,audio_features,30RMjtF42cgZry3oJ8D38T,spotify:track:30RMjtF42cgZry3oJ8D38T,https://api.spotify.com/v1/tracks/30RMjtF42cgZry3oJ8D38T,https://api.spotify.com/v1/audio-analysis/30RMjtF42cgZry3oJ8D38T,157394,4
playlist,spotify:track:1vrd6UOGamcKNGnSHJQlSt,Love Story,Taylor Swift,100,['pop'],Fearless,60,0.618,0.741,2,-3.95,1,0.031,0.17,0,0.0822,0.296,118.984,audio_features,1vrd6UOGamcKNGnSHJQlSt,spotify:track:1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/audio-analysis/1vrd6UOGamcKNGnSHJQlSt,235267,4
playlist,spotify:track:6FE2iI43OZnszFLuLtvvmg,Classic,MKTO,65,"['pop', 'post-teen pop']",MKTO,77,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,audio_features,6FE2iI43OZnszFLuLtvvmg,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
playlist,spotify:track:7pDnzwe6GeOmVcNoGnWi0a,Nights Like This (feat. Ty Dolla $ign),Kehlani,73,"['pop', 'r&b', 'rap']",While We Wait,29,0.607,0.736,8,-4.875,1,0.137,0.322,0,0.152,0.264,146.175,audio_features,7pDnzwe6GeOmVcNoGnWi0a,spotify:track:7pDnzwe6GeOmVcNoGnWi0a,https://api.spotify.com/v1/tracks/7pDnzwe6GeOmVcNoGnWi0a,https://api.spotify.com/v1/audio-analysis/7pDnzwe6GeOmVcNoGnWi0a,201788,4
playlist,spotify:track:1Fhb9iJPufNMZSwupsXiRe,beside you,keshi,70,['chill r&b'],beside you,64,0.711,0.747,0,-6.335,1,0.0523,0.459,0,0.0957,0.852,136,audio_features,1Fhb9iJPufNMZSwupsXiRe,spotify:track:1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/tracks/1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/audio-analysis/1Fhb9iJPufNMZSwupsXiRe,166023,4
playlist,spotify:track:4AcScHuxr9xAqqyxxTMAhu,Best I Ever Had,Drake,93,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",So Far Gone,41,0.441,0.929,5,-2.199,0,0.337,0.203,0,0.165,0.546,162.395,audio_features,4AcScHuxr9xAqqyxxTMAhu,spotify:track:4AcScHuxr9xAqqyxxTMAhu,https://api.spotify.com/v1/tracks/4AcScHuxr9xAqqyxxTMAhu,https://api.spotify.com/v1/audio-analysis/4AcScHuxr9xAqqyxxTMAhu,257680,4
playlist,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,Super Shy,NewJeans,80,"['k-pop', 'k-pop girl group']",NewJeans 'Super Shy',77,0.776,0.817,5,-6.018,0,0.0748,0.18,3.44E-05,0.146,0.515,149.921,audio_features,5sdQOyqq2IDhvmx2lHOpwd,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,https://api.spotify.com/v1/tracks/5sdQOyqq2IDhvmx2lHOpwd,https://api.spotify.com/v1/audio-analysis/5sdQOyqq2IDhvmx2lHOpwd,154667,4
playlist,spotify:track:3v5o91PrUtf0nmO6j8J7dZ,LEFT RIGHT,XG,69,['k-pop girl group'],SHOOTING STAR,65,0.767,0.721,1,-5.586,1,0.0456,0.153,1.52E-06,0.108,0.884,150.065,audio_features,3v5o91PrUtf0nmO6j8J7dZ,spotify:track:3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/tracks/3v5o91PrUtf0nmO6j8J7dZ,https://api.spotify.com/v1/audio-analysis/3v5o91PrUtf0nmO6j8J7dZ,208066,4
playlist,spotify:track:6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,88,['pop'],emails i can't send,82,0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4
playlist,spotify:track:4eJHrA5Ujucbjs7ieKYOUQ,obsessed,thủy,58,"['bedroom r&b', 'chill r&b']",girls like me don't cry,37,0.785,0.653,8,-6.345,1,0.0317,0.0204,1.46E-05,0.152,0.641,113.979,audio_features,4eJHrA5Ujucbjs7ieKYOUQ,spotify:track:4eJHrA5Ujucbjs7ieKYOUQ,https://api.spotify.com/v1/tracks/4eJHrA5Ujucbjs7ieKYOUQ,https://api.spotify.com/v1/audio-analysis/4eJHrA5Ujucbjs7ieKYOUQ,185263,4
playlist,spotify:track:5Avril3IZ26DPVFHbJX8o6,Seven (feat. Latto),Jung Kook,85,['k-pop'],Seven (feat. Latto),72,0.782,0.839,11,-3.933,1,0.0436,0.318,0,0.0667,0.914,124.994,audio_features,5Avril3IZ26DPVFHbJX8o6,spotify:track:5Avril3IZ26DPVFHbJX8o6,https://api.spotify.com/v1/tracks/5Avril3IZ26DPVFHbJX8o6,https://api.spotify.com/v1/audio-analysis/5Avril3IZ26DPVFHbJX8o6,184160,4
playlist,spotify:track:65FftemJ1DbbZ45DUfHJXE,OMG,NewJeans,80,"['k-pop', 'k-pop girl group']",NewJeans 'OMG',75,0.804,0.771,9,-4.067,0,0.0433,0.357,3.07E-06,0.108,0.739,126.956,audio_features,65FftemJ1DbbZ45DUfHJXE,spotify:track:65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/tracks/65FftemJ1DbbZ45DUfHJXE,https://api.spotify.com/v1/audio-analysis/65FftemJ1DbbZ45DUfHJXE,212253,4
playlist,spotify:track:1DlMzdRaFpIABvx07jCgvQ,OLLA (Only Lovers Left Alive),Jhené Aiko,76,['r&b'],Trip,38,0.76,0.873,1,-6.972,1,0.0403,0.000108,0,0.0898,0.561,119.992,audio_features,1DlMzdRaFpIABvx07jCgvQ,spotify:track:1DlMzdRaFpIABvx07jCgvQ,https://api.spotify.com/v1/tracks/1DlMzdRaFpIABvx07jCgvQ,https://api.spotify.com/v1/audio-analysis/1DlMzdRaFpIABvx07jCgvQ,348693,4
playlist,spotify:track:4Wos0h9ECU2Z3oJMTQxpbc,Read your Mind,Sabrina Carpenter,88,['pop'],emails i can't send,69,0.672,0.803,3,-5.061,0,0.049,0.0111,0,0.0782,0.578,120.058,audio_features,4Wos0h9ECU2Z3oJMTQxpbc,spotify:track:4Wos0h9ECU2Z3oJMTQxpbc,https://api.spotify.com/v1/tracks/4Wos0h9ECU2Z3oJMTQxpbc,https://api.spotify.com/v1/audio-analysis/4Wos0h9ECU2Z3oJMTQxpbc,207850,4
playlist,spotify:track:59gTfd5uLG71nwA0BrklA5,On My Way,Xolo Maridueña,17,[],On My Way,30,0.794,0.508,1,-9.837,1,0.266,0.217,0,0.101,0.623,95.999,audio_features,59gTfd5uLG71nwA0BrklA5,spotify:track:59gTfd5uLG71nwA0BrklA5,https://api.spotify.com/v1/tracks/59gTfd5uLG71nwA0BrklA5,https://api.spotify.com/v1/audio-analysis/59gTfd5uLG71nwA0BrklA5,192500,4
playlist,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,65,['pop'],When The Sun Goes Down,68,0.682,0.927,4,-2.915,1,0.0479,0.0843,0,0.149,0.744,101.019,audio_features,3TcL0dyCMyr0kyTTc4NLgI,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,https://api.spotify.com/v1/tracks/3TcL0dyCMyr0kyTTc4NLgI,https://api.spotify.com/v1/audio-analysis/3TcL0dyCMyr0kyTTc4NLgI,195613,4
playlist,spotify:track:4NFD9ea0uH0MtoC30yNYE1,West Coast Love,Emotional Oranges,55,['indie r&b'],The Juice: Vol. II,58,0.696,0.65,4,-5.712,0,0.0326,0.00666,0.153,0.14,0.587,91.997,audio_features,4NFD9ea0uH0MtoC30yNYE1,spotify:track:4NFD9ea0uH0MtoC30yNYE1,https://api.spotify.com/v1/tracks/4NFD9ea0uH0MtoC30yNYE1,https://api.spotify.com/v1/audio-analysis/4NFD9ea0uH0MtoC30yNYE1,215387,4
playlist,spotify:track:1sOr5OXjbukTzBDgmvd6Fa,Indigo,88rising,64,['asian american hip hop'],Indigo,2,0.819,0.664,7,-5.612,1,0.0828,0.0958,1.75E-06,0.263,0.71,144.988,audio_features,1sOr5OXjbukTzBDgmvd6Fa,spotify:track:1sOr5OXjbukTzBDgmvd6Fa,https://api.spotify.com/v1/tracks/1sOr5OXjbukTzBDgmvd6Fa,https://api.spotify.com/v1/audio-analysis/1sOr5OXjbukTzBDgmvd6Fa,173473,4
playlist,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,83,['pop'],Fine Line,82,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
playlist,spotify:track:6Pjzy9avwlVr4UAbxkQQmh,NEW DANCE,XG,69,['k-pop girl group'],NEW DANCE,60,0.818,0.777,7,-2.825,1,0.0625,0.195,0,0.731,0.688,114.001,audio_features,6Pjzy9avwlVr4UAbxkQQmh,spotify:track:6Pjzy9avwlVr4UAbxkQQmh,https://api.spotify.com/v1/tracks/6Pjzy9avwlVr4UAbxkQQmh,https://api.spotify.com/v1/audio-analysis/6Pjzy9avwlVr4UAbxkQQmh,198520,4
playlist,spotify:track:4MTNimMDRyFZv37Thcktwa,God of Music,SEVENTEEN,79,"['k-pop', 'k-pop boy group']",SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',66,0.728,0.912,11,-2.55,0,0.167,0.0458,0,0.102,0.808,120.044,audio_features,4MTNimMDRyFZv37Thcktwa,spotify:track:4MTNimMDRyFZv37Thcktwa,https://api.spotify.com/v1/tracks/4MTNimMDRyFZv37Thcktwa,https://api.spotify.com/v1/audio-analysis/4MTNimMDRyFZv37Thcktwa,205133,4
playlist,spotify:track:308Ir17KlNdlrbVLHWhlLe,The Feels,TWICE,78,"['k-pop', 'k-pop girl group', 'pop']",Formula of Love: O+T=<3,66,0.808,0.903,9,-2.179,1,0.0729,0.0899,0,0.0816,0.922,120.044,audio_features,308Ir17KlNdlrbVLHWhlLe,spotify:track:308Ir17KlNdlrbVLHWhlLe,https://api.spotify.com/v1/tracks/308Ir17KlNdlrbVLHWhlLe,https://api.spotify.com/v1/audio-analysis/308Ir17KlNdlrbVLHWhlLe,198053,4
playlist,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,FIFTY FIFTY,65,['k-pop girl group'],The Beginning: Cupid,48,0.783,0.592,11,-8.332,0,0.0331,0.435,4.15E-06,0.347,0.726,120.018,audio_features,7FbrGaHYVDmfr7KoLIZnQ7,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/tracks/7FbrGaHYVDmfr7KoLIZnQ7,https://api.spotify.com/v1/audio-analysis/7FbrGaHYVDmfr7KoLIZnQ7,174253,4
playlist,spotify:track:0bEujOeS7AlxwamX5PtmWj,Tu Tu Hai Wohi - The Unwind Mix,Jonita Gandhi,69,"['filmi', 'modern bollywood']",Tu Tu Hai Wohi - Single,35,0.608,0.278,11,-14.162,0,0.0358,0.82,0.00053,0.103,0.317,125.883,audio_features,0bEujOeS7AlxwamX5PtmWj,spotify:track:0bEujOeS7AlxwamX5PtmWj,https://api.spotify.com/v1/tracks/0bEujOeS7AlxwamX5PtmWj,https://api.spotify.com/v1/audio-analysis/0bEujOeS7AlxwamX5PtmWj,316013,4
playlist,spotify:track:6oN9LAY3Vzl6jLP6L75ka6,You Know I'm No Good - The Voice Performance,Loren Allred,57,"['deep talent show', 'hollywood', 'movie tunes']",You Know I'm No Good (The Voice Performance),17,0.725,0.811,2,-5.77,1,0.0319,0.0179,0.000169,0.115,0.494,105.033,audio_features,6oN9LAY3Vzl6jLP6L75ka6,spotify:track:6oN9LAY3Vzl6jLP6L75ka6,https://api.spotify.com/v1/tracks/6oN9LAY3Vzl6jLP6L75ka6,https://api.spotify.com/v1/audio-analysis/6oN9LAY3Vzl6jLP6L75ka6,211507,4
playlist,spotify:track:3g5JKHCtMyjEXJY2ZotLoA,Sahiba,Romy,61,"['desi pop', 'modern bollywood']",Phillauri,34,0.653,0.563,4,-5.803,1,0.053,0.45,0,0.191,0.563,160.903,audio_features,3g5JKHCtMyjEXJY2ZotLoA,spotify:track:3g5JKHCtMyjEXJY2ZotLoA,https://api.spotify.com/v1/tracks/3g5JKHCtMyjEXJY2ZotLoA,https://api.spotify.com/v1/audio-analysis/3g5JKHCtMyjEXJY2ZotLoA,329375,4
playlist,spotify:track:1awtp7rf6ajhGY9BgzCHeZ,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",Mithoon,69,"['filmi', 'modern bollywood']",Shivaay,57,0.523,0.557,7,-7.799,1,0.0293,0.813,0.000581,0.0958,0.196,111.766,audio_features,1awtp7rf6ajhGY9BgzCHeZ,spotify:track:1awtp7rf6ajhGY9BgzCHeZ,https://api.spotify.com/v1/tracks/1awtp7rf6ajhGY9BgzCHeZ,https://api.spotify.com/v1/audio-analysis/1awtp7rf6ajhGY9BgzCHeZ,374205,4
playlist,spotify:track:1mYcukuz7uow0wc7DmPXHU,Rozana,Shreya Ghoshal,81,"['filmi', 'modern bollywood']","Rozana (From ""Naam Shabana"")",52,0.434,0.378,8,-8.7,1,0.029,0.766,0.000136,0.115,0.291,92.982,audio_features,1mYcukuz7uow0wc7DmPXHU,spotify:track:1mYcukuz7uow0wc7DmPXHU,https://api.spotify.com/v1/tracks/1mYcukuz7uow0wc7DmPXHU,https://api.spotify.com/v1/audio-analysis/1mYcukuz7uow0wc7DmPXHU,274202,4
playlist,spotify:track:5rpxVbgMMeCOLhhop1DVKj,Lae Dooba,Sunidhi Chauhan,72,"['filmi', 'modern bollywood']",Aiyaary (Original Motion Picture Soundtrack),51,0.569,0.298,6,-8.639,1,0.0292,0.879,0,0.0939,0.466,89.972,audio_features,5rpxVbgMMeCOLhhop1DVKj,spotify:track:5rpxVbgMMeCOLhhop1DVKj,https://api.spotify.com/v1/tracks/5rpxVbgMMeCOLhhop1DVKj,https://api.spotify.com/v1/audio-analysis/5rpxVbgMMeCOLhhop1DVKj,229878,4
playlist,spotify:track:2QY6SJXVnBFaqxOZhC1Fuu,Kamli,Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Dhoom:3,51,0.619,0.925,7,-6.215,0,0.103,0.162,0,0.255,0.738,175.117,audio_features,2QY6SJXVnBFaqxOZhC1Fuu,spotify:track:2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/tracks/2QY6SJXVnBFaqxOZhC1Fuu,https://api.spotify.com/v1/audio-analysis/2QY6SJXVnBFaqxOZhC1Fuu,235102,4
playlist,spotify:track:7uubRr0u9Zxc1Y84hEn7Xf,Moh Moh Ke Dhaage (Female),Anu Malik,62,"['filmi', 'modern bollywood']",Dum Laga Ke Haisha,53,0.585,0.399,2,-8.133,1,0.0286,0.849,3.47E-06,0.123,0.349,128.03,audio_features,7uubRr0u9Zxc1Y84hEn7Xf,spotify:track:7uubRr0u9Zxc1Y84hEn7Xf,https://api.spotify.com/v1/tracks/7uubRr0u9Zxc1Y84hEn7Xf,https://api.spotify.com/v1/audio-analysis/7uubRr0u9Zxc1Y84hEn7Xf,322900,4
playlist,spotify:track:11PgL2XjsTBszhAPqttBJS,Raabta (Kehte Hain Khuda Ne),Pritam,85,"['filmi', 'indian instrumental', 'modern bollywood']",Agent Vinod,49,0.69,0.427,4,-6.831,1,0.0269,0.866,0,0.11,0.459,110.938,audio_features,11PgL2XjsTBszhAPqttBJS,spotify:track:11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/tracks/11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/audio-analysis/11PgL2XjsTBszhAPqttBJS,289197,4
playlist,spotify:track:47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,74,"['boy band', 'dance pop', 'pop']",Millennium,78,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,audio_features,47BBI51FKFwOMlIiX6m8ya,spotify:track:47BBI51FKFwOMlIiX6m8ya,https://api.spotify.com/v1/tracks/47BBI51FKFwOMlIiX6m8ya,https://api.spotify.com/v1/audio-analysis/47BBI51FKFwOMlIiX6m8ya,213307,4
playlist,spotify:track:1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,85,"['pop', 'singer-songwriter pop', 'uk pop']",x (Wembley Edition),58,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,audio_features,1Slwb6dOYkBlWal1PGtnNg,spotify:track:1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/tracks/1Slwb6dOYkBlWal1PGtnNg,https://api.spotify.com/v1/audio-analysis/1Slwb6dOYkBlWal1PGtnNg,281560,4
playlist,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,80,"['dance pop', 'pop']",TROLLS (Original Motion Picture Soundtrack),67,0.669,0.832,0,-5.721,1,0.0682,0.0106,0,0.0968,0.7,113.035,audio_features,1WkMMavIMc4JZ8cfMmxHkI,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,237547,4
playlist,spotify:track:5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,100,['pop'],Red (Taylor's Version),75,0.631,0.518,0,-8.771,1,0.0303,0.274,0,0.088,0.205,93.023,audio_features,5enxwA8aAbwZbf5qCHORXi,spotify:track:5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/tracks/5enxwA8aAbwZbf5qCHORXi,https://api.spotify.com/v1/audio-analysis/5enxwA8aAbwZbf5qCHORXi,613027,4
playlist,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,Loren Allred,57,"['deep talent show', 'hollywood', 'movie tunes']",The Greatest Showman (Original Motion Picture Soundtrack),67,0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,audio_features,0Gl5s8IhMmQE5YQwM8Qx1J,spotify:track:0Gl5s8IhMmQE5YQwM8Qx1J,https://api.spotify.com/v1/tracks/0Gl5s8IhMmQE5YQwM8Qx1J,https://api.spotify.com/v1/audio-analysis/0Gl5s8IhMmQE5YQwM8Qx1J,207787,3
